,id,status,visit_datetime,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,bw_filled
1245,011016B2E1,Depart,2024-12-22 09:35:39.265652,2024-12-22 09:35:37.365,90-2024-12-22,0.0970380859362891,0.6168622799494831,0.4161906890105167,0.020402511883106593,1.167,0.4161906890105167,-0.4539869144947859,1.167,0.422,0.029390647306775434,0.384,bluti,F,6,0
1246,3B004873F2,Arrive,2024-12-22 09:37:09.689913,2024-12-22 09:37:11.364,91-2024-12-22,0.10004265975347063,0.23667737831217106,0.227776421726418,0.08697267600004774,0.008,0.22726996172356811,0.05811811343186082,0.009,0.001,0.0066802188267022925,0.03,bluti,F,5,1
1247,3B004873F2,Depart,2024-12-22 09:37:12.701286,2024-12-22 09:37:11.364,91-2024-12-22,0.1000426597534706,0.23667737831217106,0.227776421726418,0.08697267600004774,0.008,0.22726996172356811,0.05811811343186082,0.009,0.001,0.0066802188267022925,0.03,bluti,F,5,1
1248,3B0018C2F6,Arrive,2024-12-22 09:37:15.536488,2024-12-22 09:37:17.365,92-2024-12-22,0.15765205210875521,1.0279399146549764,0.600549830284146,0.04035931586405515,0.27,0.5998595496769389,-0.8311228324612633,0.271,0.192,0.0643873451596373,0.134,greti,F,6,1
1249,3B0018C2F6,Depart,2024-12-22 09:37:18.751577,2024-12-22 09:37:17.365,92-2024-12-22,0.15765205210875524,1.0279399146549764,0.600549830284146,0.04035931586405515,0.27,0.5998595496769389,-0.8311228324612633,0.271,0.192,0.0643873451596373,0.134,greti,F,6,1
1250,01103F97C4,Arrive,2024-12-22 09:37:20.035900,2024-12-22 09:37:21.364,93-2024-12-22,0.16184351142703576,1.0030051260938546,0.8118437322382854,0.052007930606549575,1.917,0.7996723645103572,-0.5952161784388378,1.915,0.7,0.1278088854822312,0.624,greti,M ,5,1
1251,01103F97C4,Depart,2024-12-22 09:37:24.457650,2024-12-22 09:37:21.364,93-2024-12-22,0.1618435114270358,1.0030051260938546,0.8118437322382854,0.052007930606549575,1.917,0.7996723645103572,-0.5952161784388378,1.915,0.7,0.1278088854822312,0.624,greti,M ,5,1
1252,3B00192E1E,Arrive,2024-12-22 09:37:51.252415,2024-12-22 09:37:52.365,94-2024-12-22,0.09635699968430245,0.19432552916271603,0.1930416765850404,0.02823591008707773,0.001,0.1930416765850404,0.018540435261168716,0.001,0.853,0.021593654728030945,1.984,bluti,M,6,0
1253,3B00192E1E,Depart,2024-12-22 09:37:55.673752,2024-12-22 09:37:52.365,94-2024-12-22,0.09635699968430245,0.19432552916271603,0.1930416765850404,0.02823591008707773,0.001,0.1930416765850404,0.018540435261168716,0.001,0.853,0.021593654728030945,1.984,bluti,M,6,0
1254,3B004873F2,Arrive,2024-12-22 09:38:14.229562,2024-12-22 09:38:15.363,95-2024-12-22,0.1000426597534706,0.16859732518385817,0.16381712683624175,0.0412272815169323,0.07,0.16381712683624175,0.03974274044649107,0.07,0.066,0.005028273566109353,0.079,bluti,F,5,1
