,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,exp_order,prev_scares,bw_filled
269,3B00199DE5,not first visit,2024-12-15 12:40:30.222416,control,nah,0.0,2024-12-15,2024-12-15 12:40:31.268,161-2024-12-15,0.1032001034158162,0.27029510946882057,0.2273998479699419,0.031007170358170813,2.599,0.22725468245554775,-0.12519347130580494,2.598,1.281,0.02358084147773275,1.438,bluti,M,5,2,0.0,0
270,3B00182A81,not first visit,2024-12-15 12:55:22.515373,control,nah,0.0,2024-12-15,2024-12-15 12:55:24.266,178-2024-12-15,0.12003147249293085,0.18377107339307527,0.16669368785120392,0.0471343444183798,0.455,0.16577521796289424,0.039303590977251626,1.437,0.433,0.021615052327784393,1.412,bluti,F,6,2,0.0,1
271,3B00182A81,not first visit,2024-12-15 13:01:02.876026,control,nah,0.0,2024-12-15,2024-12-15 13:01:04.256,180-2024-12-15,0.09937575223112857,0.1823199394117251,0.1758931923176496,0.05064264116636174,0.257,0.1756873627601007,0.04362087967749917,0.256,0.277,0.006353003559441447,0.087,bluti,F,6,2,0.0,0
272,3B00192E1E,not first visit,2024-12-15 13:11:56.120446,control,nah,0.0,2024-12-15,2024-12-15 13:11:57.254,185-2024-12-15,0.10075251587527521,0.24988009727344349,0.2029529371248583,0.025019124331369436,0.636,0.20286460699797995,-0.12529187116606658,0.635,0.069,0.028414415853819135,0.605,bluti,M,6,2,0.0,1
273,3B00192E1E,not first visit,2024-12-15 13:13:40.936798,control,nah,0.0,2024-12-15,2024-12-15 13:13:42.255,186-2024-12-15,0.10075251587527523,0.11300749886768585,0.11137843771935373,0.015135514792423425,0.001,0.11137843771935373,0.01462651223863752,0.001,0.007,0.006158567378838683,0.355,bluti,M,6,2,0.0,1
274,3B00192E1E,not first visit,2024-12-15 13:15:08.734254,control,nah,0.0,2024-12-15,2024-12-15 13:15:10.256,188-2024-12-15,0.10075251587527521,0.0898395310612407,0.08737719538625248,0.010083953450844058,0.109,0.08737719538625248,0.007486097200936636,0.109,0.001,0.001647873567631224,0.156,bluti,M,6,2,0.0,1
275,3B00199DE5,not first visit,2024-12-15 13:16:18.564714,control,nah,0.0,2024-12-15,2024-12-15 13:16:20.257,191-2024-12-15,0.10540093254628428,0.3299596177142726,0.2735973755069947,0.016914119795518427,0.996,0.2728933782253075,-0.131353571181618,0.995,0.526,0.021764775101518235,0.969,bluti,M,5,2,0.0,0
276,3B00192E1E,not first visit,2024-12-15 13:20:42.290836,control,nah,0.0,2024-12-15,2024-12-15 13:20:43.259,197-2024-12-15,0.1007525158752752,0.13231365332844408,0.13151234791328217,0.02069511748162271,0.595,0.13151234791328217,0.014532869476375686,0.595,0.149,0.02381222962248959,0.199,bluti,M,6,2,0.0,1
277,3B0018A99B,not first visit,2024-12-15 13:21:44.697150,control,nah,0.0,2024-12-15,2024-12-15 13:21:46.259,199-2024-12-15,0.09575324175177653,0.19167921406597233,0.18343970588882966,0.05640907066211011,0.075,0.18343970588882966,0.05457926225243326,0.075,0.078,0.031329426042230366,0.093,bluti,M,5,2,0.0,1
278,3B00192E1E,not first visit,2024-12-15 13:24:27.858875,control,nah,0.0,2024-12-15,2024-12-15 13:24:29.260,201-2024-12-15,0.1005724682417817,0.12914531427056777,0.12832292285340605,0.01705609522607645,1.023,0.12832292285340605,0.0005053958179383911,1.023,1.047,0.022636436480037384,1.007,bluti,M,6,2,0.0,0
279,3B0018A99B,not first visit,2024-12-15 13:24:35.594759,control,nah,0.0,2024-12-15,2024-12-15 13:24:37.260,202-2024-12-15,0.09575324175177655,0.09104867251516836,0.08955658438679572,0.022162223716957374,0.292,0.08955658438679572,0.016092124210974525,0.292,0.638,0.02244948519653476,0.733,bluti,M,5,2,0.0,1
280,3B00199DE5,not first visit,2024-12-15 13:24:55.756661,control,nah,0.0,2024-12-15,2024-12-15 13:24:57.259,203-2024-12-15,0.10563145952466095,0.1301120640636983,0.1273324007515956,0.03231809259488561,0.269,0.12704861595834752,0.027456506547153783,0.267,0.277,0.013038513189661885,0.088,bluti,M,5,2,0.0,1
281,3B004AB6A7,not first visit,2024-12-15 13:25:44.409419,control,nah,0.0,2024-12-15,2024-12-15 13:25:46.260,204-2024-12-15,0.11021719402444573,0.2724169452052285,0.25312556295996125,0.09423298233861886,0.042,0.25312556295996125,0.09423298233861886,0.042,0.042,0.014383943042480859,0.059,bluti,M,5,2,0.0,1
282,01103F9A64,not first visit,2024-12-15 13:26:25.452033,control,nah,0.0,2024-12-15,2024-12-15 13:26:27.260,205-2024-12-15,0.18920926033761093,0.9581421782980921,0.7015867492282649,0.06959462090551342,0.762,0.7013965797206495,-0.594592857143625,0.761,0.632,0.06625216842264765,0.679,greti,M ,5,2,0.0,1
283,3B004AB6A7,not first visit,2024-12-15 13:27:23.888171,control,nah,0.0,2024-12-15,2024-12-15 13:27:25.260,208-2024-12-15,0.1076842640966646,0.2199941960317522,0.21302780380848194,0.06802013605972092,0.906,0.21239486183596135,0.05726077500226621,0.904,0.914,0.027927349420783596,0.001,bluti,M,5,2,0.0,0
284,01103F9A64,not first visit,2024-12-15 13:27:39.036433,control,nah,0.0,2024-12-15,2024-12-15 13:27:40.261,209-2024-12-15,0.18920926033761093,1.1384080422247862,0.8432435675892134,0.0753767167768186,1.588,0.8322245498241507,-0.7109439828357982,1.585,0.408,0.07032614986999167,0.259,greti,M ,5,2,0.0,1
285,01103F9A64,not first visit,2024-12-15 13:36:03.565989,control,nah,0.0,2024-12-15,2024-12-15 13:36:03.264,211-2024-12-15,0.18920926033761093,1.1798785353705112,0.8424932563531244,0.06761872576120581,1.401,0.8290947294130122,-0.8022286268324614,1.398,0.053,0.03462247313350505,0.092,greti,M ,5,2,0.0,1
286,01103F9A64,not first visit,2024-12-15 13:37:41.445646,control,nah,0.0,2024-12-15,2024-12-15 13:37:43.266,214-2024-12-15,0.18920926033761096,1.1756497623360813,0.7929465274529734,0.03945465013677809,1.572,0.7929465274529734,-0.8679542098537735,1.572,0.493,0.05268483419225646,1.562,greti,M ,5,2,0.0,1
287,01103F9A64,not first visit,2024-12-15 13:38:38.687473,control,nah,0.0,2024-12-15,2024-12-15 13:38:40.267,216-2024-12-15,0.18920926033761096,1.2032978446453708,0.8242288415057034,0.03011777504053327,0.577,0.8124650200702996,-0.8409876926142346,0.574,0.604,0.027224551957024445,0.527,greti,M ,5,2,0.0,1
288,3B0019F652,not first visit,2024-12-15 13:39:07.983031,control,nah,0.0,2024-12-15,2024-12-15 13:39:09.266,218-2024-12-15,0.08988879100653728,0.4806216528082568,0.3532153892903018,0.10470620344761193,1.493,0.3498159793666196,-0.3028151718640088,1.491,0.809,0.04434439247584976,0.798,bluti,F,5,2,1.0,1
289,3B00192E1E,not first visit,2024-12-15 13:56:37.547312,control,nah,0.0,2024-12-15,2024-12-15 13:56:39.263,222-2024-12-15,0.10075251587527523,1.4995665765741368,0.4993213793669854,0.09675479478159045,0.399,0.4782006066598915,-1.4175656934492418,0.402,0.378,0.10857670034223776,0.631,bluti,M,6,2,0.0,1
290,3B0019F652,not first visit,2024-12-15 13:57:38.337370,control,nah,0.0,2024-12-15,2024-12-15 13:57:39.258,225-2024-12-15,0.0898887910065373,0.45348845803601673,0.361262640618213,0.01812727672137103,1.097,0.361262640618213,-0.21876760893072428,1.097,0.957,0.030579873976510973,0.129,bluti,F,5,2,1.0,1
291,01103F9A64,not first visit,2024-12-15 13:57:59.880260,control,nah,0.0,2024-12-15,2024-12-15 13:58:01.257,227-2024-12-15,0.17785097556742172,1.0839679011044205,0.7229126822859513,0.046952011443825964,4.308,0.7185582903856912,-0.8108101429913505,4.306,2.744,0.03389760470455976,0.415,greti,M ,5,2,0.0,0
292,3B0019F652,not first visit,2024-12-15 13:58:37.858538,control,nah,0.0,2024-12-15,2024-12-15 13:58:39.257,229-2024-12-15,0.0898887910065373,0.5072810710250153,0.3270602475779087,0.0432748332821846,0.524,0.3260772555894224,-0.38608755612243345,0.523,0.017,0.047954940602751225,0.534,bluti,F,5,2,1.0,1
293,3B00199DE5,not first visit,2024-12-15 14:12:00.037814,control,nah,0.0,2024-12-15,2024-12-15 14:12:01.252,231-2024-12-15,0.10563145952466096,0.5122913366391081,0.3986340841487819,0.025144734643608835,0.764,0.3891257239934617,-0.3305109302175674,0.761,0.439,0.12192368042406825,0.743,bluti,M,5,2,0.0,1
294,3B0019F652,not first visit,2024-12-15 14:12:13.669439,control,nah,0.0,2024-12-15,2024-12-15 14:12:15.252,232-2024-12-15,0.0898887910065373,0.5211797798157654,0.405766265784307,0.007945258319192006,0.121,0.4029487767052977,-0.2859473299131635,0.119,0.15,0.01553889220649275,0.084,bluti,F,5,2,1.0,1
295,3B0019F652,not first visit,2024-12-15 14:17:09.220441,control,nah,0.0,2024-12-15,2024-12-15 14:17:10.254,238-2024-12-15,0.08988879100653728,0.440862655364199,0.358202983709275,0.025400272282217154,0.521,0.358202983709275,-0.2047205511345506,0.521,0.433,0.031048167990702872,0.381,bluti,F,5,2,1.0,1
296,01103F9A64,not first visit,2024-12-15 14:17:19.498600,control,nah,0.0,2024-12-15,2024-12-15 14:17:21.253,239-2024-12-15,0.18920926033761093,1.214876906328971,0.8646858586166555,0.05206627902634023,0.732,0.8454439439490365,-0.8476019763054021,0.729,0.05,0.02396375759626477,0.75,greti,M ,5,2,0.0,1
297,01103F9A64,not first visit,2024-12-15 14:19:54.056756,control,nah,0.0,2024-12-15,2024-12-15 14:19:54.255,244-2024-12-15,0.1770354205239366,1.1137762591016174,0.8397576429454177,0.07663329786863499,1.66,0.8297513540863798,-0.6688562012280135,1.658,0.771,0.0694274580408,0.962,greti,M ,5,2,0.0,0
298,01103F9A64,not first visit,2024-12-15 14:21:07.156455,control,nah,0.0,2024-12-15,2024-12-15 14:21:08.256,247-2024-12-15,0.1815350915616796,1.1465036248106064,0.7481679227739576,0.04900390879191834,1.171,0.7265625333934485,-0.8240069383150256,1.167,0.461,0.033283577131215436,0.377,greti,M ,5,2,0.0,0
299,3B0019F652,not first visit,2024-12-15 14:23:24.949991,control,nah,0.0,2024-12-15,2024-12-15 14:23:26.257,250-2024-12-15,0.08988879100653728,0.5246634908079958,0.3951342851132524,0.11594843233490665,1.552,0.3892161211097546,-0.3258475021619022,1.55,0.001,0.0176877807086453,0.207,bluti,F,5,2,1.0,1
300,3B0018A99B,not first visit,2024-12-15 14:28:20.023054,control,nah,0.0,2024-12-15,2024-12-15 14:28:21.259,251-2024-12-15,0.09575324175177655,0.11691797976413831,0.11635003534685287,0.01533807100588511,0.045,0.11635003534685287,0.010269769788444981,0.045,0.056,0.016648201917660158,0.257,bluti,M,5,2,0.0,1
301,3B00192E1E,not first visit,2024-12-15 14:30:03.981620,control,nah,0.0,2024-12-15,2024-12-15 14:30:05.260,254-2024-12-15,0.10075251587527524,0.4893140994998238,0.351984606830523,0.01608249282163289,0.239,0.351984606830523,-0.33779848560303416,0.239,0.132,0.030788022905813284,0.207,bluti,M,6,2,0.0,1
302,01103F9A64,not first visit,2024-12-15 14:30:10.581357,control,nah,0.0,2024-12-15,2024-12-15 14:30:12.260,256-2024-12-15,0.18920926033761096,1.1835829654387375,0.8251904016580476,0.043436132829145754,0.587,0.8100404278775077,-0.774331532814019,0.584,0.353,0.044083967089548856,0.51,greti,M ,5,2,0.0,1
303,3B0019F652,not first visit,2024-12-15 14:30:19.966020,control,nah,0.0,2024-12-15,2024-12-15 14:30:21.261,257-2024-12-15,0.08988879100653727,0.5055421300050557,0.3934003074789912,0.04228849201113303,0.401,0.3893220145989481,-0.2789246185484467,0.399,0.123,0.012803363228382995,0.143,bluti,F,5,2,1.0,1
304,3B0019F652,not first visit,2024-12-15 14:32:56.403714,control,nah,0.0,2024-12-15,2024-12-15 14:32:58.261,259-2024-12-15,0.0898887910065373,0.4763108780513406,0.3798893683523044,0.015950283419991582,0.621,0.3798893683523044,-0.20806805995922345,0.621,0.2,0.02786613828667807,0.573,bluti,F,5,2,1.0,1
305,01103F9A64,not first visit,2024-12-15 14:33:43.464690,control,nah,0.0,2024-12-15,2024-12-15 14:33:45.261,260-2024-12-15,0.18920926033761096,1.1374352389861786,0.8349339314303241,0.050860008956646226,0.522,0.8027977600024919,-0.8051918436042359,0.517,0.444,0.06007128160947537,0.534,greti,M ,5,2,0.0,1
306,3B00192E1E,not first visit,2024-12-15 14:33:47.040741,control,nah,0.0,2024-12-15,2024-12-15 14:33:48.263,261-2024-12-15,0.10075251587527524,0.09542637121078928,0.09491601020799215,0.0009294040567190794,0.029,0.09491601020799215,0.00022303079304104804,0.029,0.388,0.005848448409126446,0.047,bluti,M,6,2,0.0,1
307,3B00192E1E,not first visit,2024-12-15 14:35:14.492745,control,nah,0.0,2024-12-15,2024-12-15 14:35:15.262,264-2024-12-15,0.10075251587527523,1.04149785824556,0.25391184128255906,0.1489950921406859,1.331,0.13865611022082752,-1.0316765587338808,1.375,1.444,0.13614213921452864,1.636,bluti,M,6,2,0.0,1
308,3B00199DE5,not first visit,2024-12-15 14:36:34.694240,control,nah,0.0,2024-12-15,2024-12-15 14:36:36.262,270-2024-12-15,0.10563145952466098,0.5082266474676875,0.4227403840780445,0.02270506248106873,0.559,0.4155309252834227,-0.2896005752118992,0.555,0.052,0.08048714916185698,0.539,bluti,M,5,2,0.0,1
309,01103F9A64,not first visit,2024-12-15 14:37:20.907389,control,nah,0.0,2024-12-15,2024-12-15 14:37:22.263,273-2024-12-15,0.17978789075068863,1.1935710004841127,0.844470824902749,0.04225606581265743,1.828,0.8146979992699039,-0.8451919569496911,1.823,0.643,0.052013098600200626,0.535,greti,M ,5,2,0.0,0
310,01103F9A64,not first visit,2024-12-15 14:38:02.871855,control,nah,0.0,2024-12-15,2024-12-15 14:38:04.264,274-2024-12-15,0.18920926033761093,0.19006147110603436,0.14039797296447976,0.03807932269725376,0.995,-0.19001774701998217,-0.003889061597155894,0.959,0.205,0.060289629474722065,0.096,greti,M ,5,2,0.0,1
311,3B0018A99B,not first visit,2024-12-15 14:38:27.357320,control,nah,0.0,2024-12-15,2024-12-15 14:38:28.265,276-2024-12-15,0.09575324175177655,0.2791330349288599,0.23756520891550964,0.034016851141426885,1.24,0.2360837288666982,-0.14616793102689135,1.238,0.597,0.03123968421853565,0.609,bluti,M,5,2,0.0,1
312,3B00199DE5,not first visit,2024-12-15 14:38:48.999035,control,nah,0.0,2024-12-15,2024-12-15 14:38:50.264,278-2024-12-15,0.10563145952466098,1.5292109108307186,0.4843588423560144,0.11851485646170516,0.714,0.4391621982789531,-1.445275089326746,0.718,0.694,0.040293957852160646,0.959,bluti,M,5,2,0.0,1
313,01103FA4B2,not first visit,2024-12-15 14:39:46.227769,control,nah,0.0,2024-12-15,2024-12-15 14:39:47.264,279-2024-12-15,,0.443333458743025,0.31873482748381055,0.03629246644506073,1.53,0.31764430016402945,-0.28823981352403105,1.529,0.755,0.12378053363972726,1.525,bluti,M,6,2,0.0,0
314,3B00192E1E,not first visit,2024-12-15 15:03:16.764868,control,nah,0.0,2024-12-15,2024-12-15 15:03:18.255,301-2024-12-15,0.09934626627243888,0.16218236766399505,0.15992668346985878,0.030765869075757873,0.561,0.15992668346985878,0.026930679908520095,0.561,0.572,0.014447692256695583,0.539,bluti,M,6,2,0.0,0
315,3B00192E1E,not first visit,2024-12-15 15:12:43.366839,control,nah,0.0,2024-12-15,2024-12-15 15:12:44.257,305-2024-12-15,0.08517418482159246,0.4562702584047472,0.4104665876104947,0.035529005558009384,0.001,0.4104665876104947,-0.18277919318997557,0.001,0.785,0.01794662990742238,0.73,bluti,M,6,2,0.0,0
316,3B00192E1E,not first visit,2024-12-15 15:13:46.240540,control,nah,0.0,2024-12-15,2024-12-15 15:13:47.258,306-2024-12-15,0.10075251587527526,0.2160813725714194,0.2072641384709782,0.05034658044757792,0.469,0.20718719929058896,0.04804717183492389,0.47,0.464,0.02522635189265895,0.063,bluti,M,6,2,0.0,1
317,3B00192E1E,not first visit,2024-12-15 15:15:03.213882,control,nah,0.0,2024-12-15,2024-12-15 15:15:04.256,308-2024-12-15,0.10254245148654127,0.24257167815192687,0.23426255792221337,0.050337370144780055,0.985,0.2337536898193847,0.04894851835229867,0.986,0.982,0.011302589082451037,0.255,bluti,M,6,2,0.0,0
318,3B00192E1E,not first visit,2024-12-15 15:18:40.854478,control,nah,0.0,2024-12-15,2024-12-15 15:18:42.258,310-2024-12-15,0.10342712215154518,0.24659315771043322,0.2422991042057056,0.04239506383371282,0.49,0.2422991042057056,0.04148794404584388,0.49,0.486,0.020383553156721395,0.103,bluti,M,6,2,0.0,0
319,3B00182A81,not first visit,2024-12-15 15:24:02.826947,control,nah,0.0,2024-12-15,2024-12-15 15:24:04.260,315-2024-12-15,0.12003147249293085,0.5057378343990362,0.40765111438857604,0.02168305361803469,0.191,0.404985517276502,-0.25561416907586315,0.189,0.029,0.002100847865680698,0.252,bluti,F,6,2,0.0,1
320,3B00191394,first visit,2024-12-15 15:24:15.894307,control,nah,0.0,2024-12-15,2024-12-15 15:24:17.259,316-2024-12-15,0.09258708524497679,0.5675376417673125,0.4503756529966089,0.015952566604299515,0.986,0.4399996951972441,-0.3421045168299832,0.983,0.582,0.016201986751595197,0.346,bluti,F,5,2,,0
321,3B00199DE5,not first visit,2024-12-15 15:32:54.039746,control,nah,0.0,2024-12-15,2024-12-15 15:32:55.263,319-2024-12-15,0.10563145952466095,0.5354442542535605,0.4483852472262741,0.02192593253319686,0.698,0.43429614396386673,-0.28298127107243776,0.694,0.368,0.024190370677515567,0.439,bluti,M,5,2,0.0,1
322,01103F9A64,not first visit,2024-12-15 15:34:37.653018,control,nah,0.0,2024-12-15,2024-12-15 15:34:38.264,320-2024-12-15,0.1797985561399701,1.5867624450121465,0.5997279595965246,0.0636989956794271,0.892,0.572739327735797,-1.4770740063758487,0.896,0.402,0.13272326382469785,1.154,greti,M ,5,2,0.0,0
323,3B00182A81,not first visit,2024-12-15 15:35:23.151497,control,nah,0.0,2024-12-15,2024-12-15 15:35:24.264,324-2024-12-15,0.12003147249293086,0.23249660908967004,0.22547301649405416,0.04668336418896844,0.426,0.2252791390876159,0.04182634186724314,0.427,0.419,0.03956622063272388,0.226,bluti,F,6,2,0.0,1
324,3B00199DE5,not first visit,2024-12-15 15:36:13.348009,control,nah,0.0,2024-12-15,2024-12-15 15:36:14.265,325-2024-12-15,0.10563145952466096,0.5909957997296903,0.403966779561282,0.023469049350189505,1.413,0.40231288450227115,-0.4315042068357971,1.412,0.949,0.03499282418736792,1.413,bluti,M,5,2,0.0,1
325,01103F9A64,not first visit,2024-12-15 15:36:30.020688,control,nah,0.0,2024-12-15,2024-12-15 15:36:31.265,326-2024-12-15,0.18920926033761093,0.2429530420052207,0.24215929403963454,0.06418501143684086,0.174,0.24215929403963454,0.015640650697885554,0.174,0.321,0.04099990579903227,1.359,greti,M ,5,2,0.0,1
326,01103F9A64,not first visit,2024-12-15 15:39:13.425567,control,nah,0.0,2024-12-15,2024-12-15 15:39:14.267,334-2024-12-15,0.18920926033761093,1.1421033575298758,0.8298336396282939,0.05946074998603273,0.001,0.7303133255036676,-0.8770745657269648,1.582,0.551,0.07147531913306213,0.01,greti,M ,5,2,0.0,1
327,3B00199DE5,not first visit,2024-12-15 15:39:53.661103,control,nah,0.0,2024-12-15,2024-12-15 15:39:55.266,336-2024-12-15,0.10563145952466096,0.483149339837177,0.3772011057964053,0.023835619904953646,0.75,0.3671996784740904,-0.313905343855716,0.746,0.521,0.0990947283393185,0.729,bluti,M,5,2,0.0,1
328,3B00186A36,first visit,2024-12-23 08:20:30.825632,control,nah,0.0,2024-12-23,2024-12-23 08:20:32.165,3-2024-12-23,0.10284027150527564,0.3001943410871983,0.2736460675242581,0.02435921833203863,1.57,0.2728977730698899,-0.08518200154005959,1.569,0.788,0.016342566540662573,1.538,bluti,F,6,3,,1
329,01103F97C4,first visit,2024-12-23 08:24:01.153746,control,nah,0.0,2024-12-23,2024-12-23 08:24:02.167,6-2024-12-23,0.18306894265391516,0.9745804550912234,0.7332670567451871,0.057503526828326046,1.783,0.7259422913266798,-0.554322287315038,1.781,1.101,0.09575454214453094,1.182,greti,M ,5,3,,1
330,3B0019B8CC,first visit,2024-12-23 08:25:33.532846,control,nah,0.0,2024-12-23,2024-12-23 08:25:35.167,7-2024-12-23,0.15095176378857167,0.9213532297322886,0.6115314916198373,0.04677670930435806,0.734,0.5754322462988989,-0.636454162597698,0.728,0.359,0.09011292629153878,0.489,greti,F,5,3,,0
331,3B0019B8CC,not first visit,2024-12-23 08:26:33.660370,control,nah,0.0,2024-12-23,2024-12-23 08:26:35.168,9-2024-12-23,0.15406120593994213,0.8502726577507039,0.5416813159330015,0.03313444578885687,0.255,0.5416813159330015,-0.6201834247193868,0.255,0.062,0.022213896744631544,0.222,greti,F,5,3,0.0,1
332,3B0019B8CC,not first visit,2024-12-23 08:27:54.786286,control,nah,0.0,2024-12-23,2024-12-23 08:27:56.169,11-2024-12-23,0.15406120593994213,0.8770145926295138,0.4863883702853953,0.03930546360200903,0.496,0.4852671539449756,-0.7234107267086509,0.498,0.056,0.05550304866513403,0.462,greti,F,5,3,0.0,1
333,3B00192E1E,first visit,2024-12-23 08:28:17.014026,control,nah,0.0,2024-12-23,2024-12-23 08:28:18.171,12-2024-12-23,0.10075251587527524,0.4172634398311083,0.30534329933377713,0.034320223593816465,1.016,0.3045967700393865,-0.282980304458031,1.015,0.001,0.04289515057026406,1.009,bluti,M,6,3,,1
334,01103F9A64,first visit,2024-12-23 08:28:22.949721,control,nah,0.0,2024-12-23,2024-12-23 08:28:24.169,13-2024-12-23,0.18920926033761093,1.0337746897023048,0.6981013659307094,0.03830255249294534,1.007,0.6775923716414628,-0.7611587476219241,1.003,0.001,0.08003246653049487,0.055,greti,M ,5,3,,1
335,3B0018C6F9,not first visit,2024-12-23 08:28:43.459821,control,nah,0.0,2024-12-23,2024-12-23 08:28:45.170,14-2024-12-23,0.09138145987096356,0.5823217069199768,0.44257088168774433,0.04148963074194922,1.297,0.42774559166371856,-0.37024657846931397,1.294,0.343,0.01834179676059722,1.123,bluti,M,6,3,,0
336,01103F9A64,not first visit,2024-12-23 08:29:12.613818,control,nah,0.0,2024-12-23,2024-12-23 08:29:14.170,15-2024-12-23,0.18920926033761096,0.21039319759925254,0.20777709608357667,0.02365049559162401,0.198,0.20177627765069953,0.0197022913172942,0.215,0.192,0.031911785269749936,0.177,greti,M ,5,3,0.0,1
337,01103F9A64,not first visit,2024-12-23 08:30:46.218648,control,nah,0.0,2024-12-23,2024-12-23 08:30:47.171,16-2024-12-23,0.18920926033761093,1.1211497353280848,0.7837610323852561,0.04733011271948109,1.146,0.7754878135034241,-0.7417431162393756,1.144,0.441,0.07504124490665275,0.347,greti,M ,5,3,0.0,1
338,01103F9A64,not first visit,2024-12-23 08:31:55.000620,control,nah,0.0,2024-12-23,2024-12-23 08:31:56.172,17-2024-12-23,0.18920926033761096,0.8919401924944607,0.63055225178638,0.04316629543649935,3.366,0.6279109012021405,-0.5565488551427381,3.365,2.285,0.08030498312671455,1.147,greti,M ,5,3,0.0,1
339,3B004CD4DE,first visit,2024-12-23 08:35:59.750834,control,nah,0.0,2024-12-23,2024-12-23 08:36:01.175,19-2024-12-23,0.10039861836902093,0.531570436924795,0.3728124998604901,0.05247183168334777,0.378,0.3716872331933096,-0.37892371264876157,0.377,0.074,0.0355723066281171,0.328,bluti,M,5,3,,1
340,3B00192E1E,not first visit,2024-12-23 08:36:37.318846,control,nah,0.0,2024-12-23,2024-12-23 08:36:39.175,20-2024-12-23,0.10075251587527524,0.41999525638155966,0.3184206405664224,0.02071314391748289,0.35,0.3171963462048959,-0.2742830945936013,0.349,0.105,0.01692084158926423,0.096,bluti,M,6,3,0.0,1
341,3B0019B8CC,not first visit,2024-12-23 08:36:46.784746,control,nah,0.0,2024-12-23,2024-12-23 08:36:48.176,21-2024-12-23,0.15406120593994216,0.16445448047176242,0.16427844205099001,0.03940758061017087,1.919,0.16427844205099001,-0.0013952219488115333,1.919,1.432,0.1026277997264675,0.135,greti,F,5,3,0.0,1
342,011016B2E1,first visit,2024-12-23 08:37:21.646568,control,nah,0.0,2024-12-23,2024-12-23 08:37:21.176,22-2024-12-23,0.09373981796219104,0.5593042542598875,0.37812622621427217,0.035691855187999236,2.469,0.3779971024491723,-0.4117478930225133,2.47,2.171,0.07784886868926763,0.07,bluti,F,6,3,,0
343,3B004CD4DE,not first visit,2024-12-23 08:37:30.238365,control,nah,0.0,2024-12-23,2024-12-23 08:37:31.176,23-2024-12-23,0.10039861836902095,0.2917756729667737,0.19834922470077898,0.028568752200357466,0.824,0.19834922470077898,-0.20433146457760062,0.824,0.051,0.08802812790636676,0.753,bluti,M,5,3,0.0,1
344,3B00192E1E,not first visit,2024-12-23 08:37:38.364987,control,nah,0.0,2024-12-23,2024-12-23 08:37:39.177,24-2024-12-23,0.10075251587527521,0.10073551619264502,0.0236297300039034,0.024061805303069873,1.0,-0.09989606567092946,-0.0030752562696286646,0.965,0.712,0.027507755448389046,0.698,bluti,M,6,3,0.0,1
345,011016B2E1,not first visit,2024-12-23 08:38:38.765520,control,nah,0.0,2024-12-23,2024-12-23 08:38:39.176,25-2024-12-23,0.09449189864050922,0.25437885961815404,0.22119163595062696,0.020089075192406283,0.452,0.22119163595062696,0.009982807016862437,0.452,1.359,0.09591671515338784,0.517,bluti,F,6,3,0.0,0
346,011016B2E1,not first visit,2024-12-23 08:40:45.687920,control,nah,0.0,2024-12-23,2024-12-23 08:40:47.179,27-2024-12-23,0.0976091307030263,0.5787959002223854,0.4259720420316766,0.02149257390295616,0.986,0.4259720420316766,-0.39018467362649367,0.986,0.347,0.0660606587373487,0.736,bluti,F,6,3,0.0,0
347,011016B2E1,not first visit,2024-12-23 08:40:54.074670,control,nah,0.0,2024-12-23,2024-12-23 08:40:55.178,28-2024-12-23,0.10140975221334098,0.5721337204581384,0.40139525561387296,0.019335149233352635,1.076,0.40139525561387296,-0.4043925767160227,1.076,0.01,0.05315519465605285,0.746,bluti,F,6,3,0.0,1
348,011016B2E1,not first visit,2024-12-23 08:43:21.732505,control,nah,0.0,2024-12-23,2024-12-23 08:43:23.181,30-2024-12-23,0.09462497925196571,0.5710764917417913,0.40202171927688046,0.02146235108820436,1.758,0.40202171927688046,-0.40416690738130645,1.758,0.921,0.040272190373032424,1.529,bluti,F,6,3,0.0,0
349,01103F9A64,not first visit,2024-12-23 08:52:12.224430,control,nah,0.0,2024-12-23,2024-12-23 08:52:13.179,34-2024-12-23,0.18920926033761093,1.1365680216649219,0.7649890151502948,0.049554694976458896,2.372,0.7552147614788449,-0.7776851831736172,2.37,1.657,0.08731801045915827,1.581,greti,M ,5,3,0.0,1
350,01103F9A64,not first visit,2024-12-23 08:57:41.106083,control,nah,0.0,2024-12-23,2024-12-23 08:57:42.129,35-2024-12-23,0.18920926033761093,1.1219084439682332,0.7827075853215842,0.05359515726089057,2.832,0.7749749981617213,-0.7476916219261749,2.83,0.101,0.11227885576268018,1.378,greti,M ,5,3,0.0,1
351,01103F9A64,not first visit,2024-12-23 08:58:34.819396,control,nah,0.0,2024-12-23,2024-12-23 08:58:36.128,36-2024-12-23,0.6088181501016433,0.7827843653949775,0.25582257497248073,0.5599909749014107,5.0,-0.49104570171674405,0.5599909749014107,4.969,5.0,0.2988549976199743,3.133,greti,M ,5,3,0.0,0
