,id,visit,visit_datetime,group,scare_control,scare_outcome,day,datetime,event_no,bodyweight,max_Ftot,max_Fx,max_Fy,time_max_Ftot,Fx_maxFtot,Fy_maxFtot,time_max_Fx,time_max_Fy,max_Fz,time_max_Fz,species,sex,age,exp_order,prev_scares,bw_filled
46,3B0018C6F9,first visit,2025-01-03 08:04:15.903246,control,nah,0.0,2025-01-03,2025-01-03 08:04:15.695,2-2025-01-03,0.08791599722202037,0.5554184181610173,0.4245489172635198,0.02842598479175505,1.592,0.4213423812370844,-0.32641188431634505,1.591,1.45,0.04993448660431486,0.89,bluti,M,6,5,,0
47,3B00190DF0,first visit,2025-01-03 08:05:56.170249,control,nah,0.0,2025-01-03,2025-01-03 08:05:57.695,5-2025-01-03,0.1743258769738473,1.0024044322929935,0.7540033087814326,0.04016647760112088,1.378,0.7387737873006076,-0.6639143601856397,1.375,0.874,0.029639814396331857,1.393,greti,M,6,5,,1
48,3B0018A99B,first visit,2025-01-03 08:10:59.440389,control,nah,0.0,2025-01-03,2025-01-03 08:11:00.699,9-2025-01-03,0.08731233137960664,0.27077738353611275,0.23485094322732217,0.017935480839012054,3.004,0.2326744525405612,-0.13426828497386853,3.002,2.386,0.030240111484565776,2.709,bluti,M,5,5,,0
49,3B00192E1E,first visit,2025-01-03 08:19:25.685982,control,nah,0.0,2025-01-03,2025-01-03 08:19:26.703,12-2025-01-03,0.0912188383636036,0.4206697994701288,0.3327364288205105,0.039509098388146875,1.328,0.32724515770717183,-0.2603487561335163,1.325,0.811,0.08115797043243664,1.307,bluti,M,6,5,,0
50,3B004CD4DE,first visit,2025-01-03 08:19:40.179199,control,nah,0.0,2025-01-03,2025-01-03 08:19:41.705,13-2025-01-03,0.09654577349817284,0.5540667518814225,0.3733299346912813,0.014131778724167543,0.547,0.371224555802066,-0.40985177718922483,0.545,0.451,0.024381283890062017,0.508,bluti,M,5,5,,1
51,3B00186A36,first visit,2025-01-03 08:20:02.248125,control,nah,0.0,2025-01-03,2025-01-03 08:20:03.703,15-2025-01-03,,0.11950837244776137,0.11860582769206442,0.015345637956342218,0.312,0.11860582769206442,0.01058578355824668,0.312,0.32,0.020266538917481165,1.429,bluti,F,6,5,,0
52,3B004BF067,first visit,2025-01-03 08:22:16.778020,control,nah,0.0,2025-01-03,2025-01-03 08:22:17.704,22-2025-01-03,0.09570952252971193,0.38721609539532015,0.33196566149537665,0.023072015008104768,0.001,0.33196566149537665,-0.1961275402355033,0.001,0.176,0.0459990459785448,2.099,bluti,F,6,5,,0
53,01103F88A1,first visit,2025-01-03 09:09:38.237418,control,nah,0.0,2025-01-03,2025-01-03 09:09:39.887,47-2025-01-03,,0.44420590750173594,0.3686975393881969,0.02423889370573132,0.56,0.36772411158276785,-0.18392822497563002,0.559,0.362,0.030595515517257442,0.171,bluti,M,6,5,,0
54,01103F9A64,first visit,2025-01-03 09:49:42.317763,control,nah,0.0,2025-01-03,2025-01-03 09:49:43.857,78-2025-01-03,,0.2389298146859552,0.0803247722960635,0.07745192706547935,1.934,-0.23887237236113137,0.005169938197149064,1.89,1.24,0.09166738791917592,1.623,greti,M ,5,5,,0
55,3B001857EE,first visit,2025-01-03 10:54:01.653766,control,nah,0.0,2025-01-03,2025-01-03 10:54:02.843,127-2025-01-03,0.09599972843121395,0.6064263249318503,0.26245858543047496,0.04255297360127976,3.76,0.2473476494435483,-0.5526675779139524,0.763,3.741,0.0749407640029722,1.578,bluti,M,6,5,,0
56,3B00199DE5,first visit,2025-01-03 12:44:23.154104,control,nah,0.0,2025-01-03,2025-01-03 12:44:24.285,202-2025-01-03,0.09688594108618648,0.6074544553870764,0.49177773865179414,0.038222878013701056,0.599,0.4826258436680339,-0.3553548348418584,0.596,0.234,0.03256712343779692,0.278,bluti,M,5,5,,0
57,3B004873F2,first visit,2025-01-21 08:26:18.995456,control,nah,0.0,2025-01-21,2025-01-21 08:26:20.587,5-2025-01-21,,0.5269502035809057,0.3501465262034607,0.033184663357148585,0.525,0.3499453322607005,-0.37629925807385195,0.526,0.001,0.049668459246327595,0.053,bluti,F,5,6,,0
58,3B0018A99B,first visit,2025-01-21 08:29:35.183319,control,nah,0.0,2025-01-21,2025-01-21 08:29:36.589,9-2025-01-21,0.08843735269020545,0.48494108297858524,0.4395482996689572,0.023952148526104774,3.398,0.4351773943679018,-0.21335552110573947,3.396,3.213,0.0460470416915056,3.409,bluti,M,5,6,,0
59,3B00484043,first visit,2025-01-21 08:38:52.328803,control,nah,0.0,2025-01-21,2025-01-21 08:38:53.597,20-2025-01-21,,0.48013210869527245,0.45209686467271565,0.0245659326434753,1.45,0.4514512979069333,-0.15555106284219233,1.449,1.286,0.042302530855752626,1.218,bluti,F,5,6,,0
60,3B004CEFFE,first visit,2025-01-21 09:06:10.981090,control,nah,0.0,2025-01-21,2025-01-21 09:06:11.604,30-2025-01-21,0.09827210866085144,0.46777940302037063,0.3256269605686722,0.025317850673909344,2.015,0.3211454716597514,-0.3400885726657465,2.011,0.001,0.019180445276885758,1.793,bluti,F,5,6,,0
61,3B004AB6A7,first visit,2025-01-21 09:22:54.856605,control,nah,0.0,2025-01-21,2025-01-21 09:22:56.565,41-2025-01-21,0.0822700432833303,0.557470256539876,0.4482004620330554,0.02655225043194873,0.778,0.44409423696474487,-0.301268137891082,0.776,0.001,0.16629387063455303,0.77,bluti,M,5,6,,1
62,3B0019F652,first visit,2025-01-21 09:24:25.120773,control,nah,0.0,2025-01-21,2025-01-21 09:24:26.566,44-2025-01-21,0.08828244836917248,0.06296943398666575,0.06176053035367743,0.018242348083158604,0.235,0.06176053035367743,0.010504334124626868,0.235,0.687,0.024435491859654674,0.895,bluti,F,5,6,,1
63,3B004C0894,first visit,2025-01-21 09:29:59.652438,control,nah,0.0,2025-01-21,2025-01-21 09:30:00.570,52-2025-01-21,,0.8435212320682663,0.6511461078603741,0.03586035589546336,2.933,0.6429093993920899,-0.49870239569665703,2.93,2.407,0.03818343847447885,0.944,bluti,F,5,6,,0
64,3B00185E23,first visit,2025-01-21 10:59:30.517103,control,nah,0.0,2025-01-21,2025-01-21 10:59:30.684,102-2025-01-21,0.10957932261931869,0.4791235372845339,0.3847611121915438,0.02852247227473753,2.466,0.3814659088377466,-0.26136857300516586,2.464,0.619,0.045169134145633554,0.222,bluti,M,6,6,,0
