,id,status,visit_datetime,day,datetime,t12,t23,t34,t45,v1,v2,v3,v4,avg.v,acc1,acc2,acc3,avg.acc,species,sex,age
2366,3B004C0894,Arrive,2025-01-02 08:45:04.266406,2025-01-02,2025-01-02 08:45:06.796,0.8910000324249268,0.1470000743865966,0.0690000057220459,0.0679998397827148,0.151515146001271,0.918366882216416,1.95652157687962,1.9852987952821064,0.4595744867355057,1.4775561797786736,9.612539904068909,0.4201058518928999,1.7674481231478505,bluti,F,5
2367,3B004C0894,Depart,2025-01-02 08:45:09.755334,2025-01-02,2025-01-02 08:45:06.796,0.8910000324249268,0.1470000743865966,0.0690000057220459,0.0679998397827148,0.151515146001271,0.918366882216416,1.95652157687962,1.9852987952821064,0.4595744867355057,1.4775561797786736,9.612539904068909,0.4201058518928999,1.7674481231478505,bluti,F,5
2368,3B0018A99B,Arrive,2025-01-02 08:46:56.151424,2025-01-02,2025-01-02 08:46:58.111,3.616999864578247,0.0740001201629638,0.0679998397827148,0.0740001201629638,0.0373237503606435,1.824321361947812,1.9852987952821064,1.824321361947812,0.1408818178431024,0.9682999831886812,2.267288432980896,-2.267288432980896,1.8055421160327896,bluti,M,5
2369,3B0018A99B,Depart,2025-01-02 08:46:58.761657,2025-01-02,2025-01-02 08:46:58.111,3.616999864578247,0.0740001201629638,0.0679998397827148,0.0740001201629638,0.0373237503606435,1.824321361947812,1.9852987952821064,1.824321361947812,0.1408818178431024,0.9682999831886812,2.267288432980896,-2.267288432980896,1.8055421160327896,bluti,M,5
2370,3B00190DF0,Arrive,2025-01-02 08:47:21.986699,2025-01-02,2025-01-02 08:47:23.225,0.1480000019073486,0.0730001926422119,0.0709998607635498,0.0729999542236328,0.9121621504066808,1.8493101882848608,1.9014121795194685,1.8493162281503932,1.4794520161393043,8.480970252431328,0.7236384987690981,-0.7235558097586708,-1.7348175149124871,greti,M,6
2371,3B00190DF0,Depart,2025-01-02 08:47:25.401260,2025-01-02,2025-01-02 08:47:23.225,0.1480000019073486,0.0730001926422119,0.0709998607635498,0.0729999542236328,0.9121621504066808,1.8493101882848608,1.9014121795194685,1.8493162281503932,1.4794520161393043,8.480970252431328,0.7236384987690981,-0.7235558097586708,-1.7348175149124871,greti,M,6
2372,3B0018A99B,Arrive,2025-01-02 08:47:29.942823,2025-01-02,2025-01-02 08:47:31.029,0.1459999084472656,0.0740001201629638,0.0739998817443847,0.0680000782012939,0.9246581140751968,1.824321361947812,1.82432723968838,1.985291834523672,1.4917127543406017,8.17875573522342,7.94289255684788e-05,2.267107609000283,-1.6408184845580462,bluti,M,5
2373,3B0018A99B,Depart,2025-01-02 08:47:32.354409,2025-01-02,2025-01-02 08:47:31.029,0.1459999084472656,0.0740001201629638,0.0739998817443847,0.0680000782012939,0.9246581140751968,1.824321361947812,1.82432723968838,1.985291834523672,1.4917127543406017,8.17875573522342,7.94289255684788e-05,2.267107609000283,-1.6408184845580462,bluti,M,5
2374,3B004C0894,Arrive,2025-01-02 08:47:46.914003,2025-01-02,2025-01-02 08:47:47.546,0.1419999599456787,0.0740001201629638,0.0739998817443847,0.0740001201629638,0.950704493519882,1.824321361947812,1.82432723968838,1.824321361947812,1.483516149252617,8.089042078026296,7.94289255684788e-05,-7.94289255684788e-05,-1.8893674571431935,bluti,F,5
2375,3B00190DF0,Arrive,2025-01-02 08:48:12.572411,2025-01-02,2025-01-02 08:48:13.470,0.1480000019073486,0.0580000877380371,0.0689997673034668,0.0740001201629638,0.9121621504066808,2.3275826859045505,1.9565283373530613,1.824321361947812,1.54727803843663,13.741940966476411,-5.843382237408502,-1.8490500621727377,-2.00829406684449,greti,M,6
